id,make,model,year,engine_cc,mileage_km,city,body_type,transmission,fuel_type,price_pkr,color,registered,num_owners
4018,Daihatsu,City,2017,1800.0,77840.0,Peshawar,Mpv,Manual,Diesel,3276523,Blue,t,2
4019,Daihatsu,Corolla,2019,660.0,60495.0,Multan,Mpv,Manual,Cng,2878625,Black,t,3
4020,Suzuki,Lancer,2011,1000.0,202143.0,Multan,Crossover,Automatic,Hybrid,4746065,White,t,1
4021,Mitsubishi,Civic,2022,800.0,199130.0,Lahore,Suv,Manual,Petrol,2959834,Silver,t,1
4022,Toyota,Alto,2010,1800.0,171705.0,Multan,Crossover,Automatic,Hybrid,1987296,Red,t,2
4023,Daihatsu,Sportage,2016,1500.0,92731.0,Quetta,Sedan,Manual,Petrol,1946461,Silver,t,4
4028,Mitsubishi,Corolla,2010,1300.0,59889.0,Karachi,Suv,Automatic,Petrol,2979702,Red,t,1
3979,Kia,Cultus,2020,1300.0,172163.0,Faisalabad,Pickup,Autmatic,Hybrid,839285,White,f,3
3964,Mitsubishi,Tucson,2005,1000.0,35371.0,Nan,Pickup,Manual,Cng,647420,Silver,t,1
3989,Toyota,Cultus,2022,2400.0,83101.0,Nan,Pickup,Manual,Petrol,1554701,Silver,f,3
4025,Daihatsu,Alto,2006,1000.0,130533.0,Faisalabad,Hatchback,Autmatic,Diesel,2679624,Blue,t,1
4030,Honda,Lancer,2018,1300.0,114933.0,Multan,Mpv,Automatic,Petrol,786742,Silver,t,4
4032,Kia,Sportage,2019,1500.0,129278.0,Islamabad,Hatchback,Manual,Petrol,4903540,Grey,t,1
4033,Honda,Lancer,2020,1600.0,31554.0,Quetta,Hatchback,Automatic,Petrol,4729823,Brown,t,4
4034,Hyundai,City,2017,1000.0,129643.0,Lahore,Crossover,Manual,Cng,4643346,Blue,t,4
4035,Kia,Mira,2020,1500.0,138294.0,Peshawar,Crossover,Manual,Diesel,1796996,White,t,4
4036,Mitsubishi,City,2005,1500.0,104138.0,Karachi,Hatchback,Manual,Cng,587107,Blue,t,1
4037,Honda,City,2011,1000.0,104716.0,Multan,Suv,Automatic,Cng,2727372,Brown,t,1
4040,Daihatsu,Alto,2023,1600.0,31431.0,Lahore,Mpv,Manual,Diesel,652225,Brown,t,2
4043,Honda,City,2012,2400.0,192659.0,Lahore,Sedan,Manual,Diesel,2391752,Grey,t,3
4044,Mitsubishi,Sportage,2022,1000.0,71904.0,Lahore,Crossover,Automatic,Petrol,4098598,Green,t,1
4046,Honda,Lancer,2019,660.0,10896.0,Lahore,Sedan,Automatic,Hybrid,2229914,White,t,2
4048,Daihatsu,Mira,2017,1500.0,18512.0,Quetta,Mpv,Automatic,Cng,3843644,Green,t,3
4051,Suzuki,Mira,2017,1800.0,35082.0,Karachi,Mpv,Manual,Petrol,3604654,Red,t,1
4053,Suzuki,Tucson,2020,660.0,28975.0,Faisalabad,Sedan,Manual,Petrol,4426176,Black,f,2
4055,Toyota,Civic,2009,1800.0,196795.0,Multan,Sedan,Manual,Petrol,4795889,Red,t,1
4056,Kia,Cultus,2005,1800.0,18381.0,Faisalabad,Mpv,Automatic,Cng,1285822,Silver,t,1
4058,Suzuki,Tucson,2018,2000.0,156618.0,Islamabad,Pickup,Manual,Diesel,1541476,Blue,t,2
4060,Hyundai,Corolla,2008,1600.0,119136.0,Islamabad,Mpv,Automatic,Petrol,3641900,Brown,t,4
4061,Honda,Alto,2015,1800.0,168439.0,Multan,Hatchback,Manual,Diesel,2633635,Grey,t,4
4062,Mitsubishi,Tucson,2018,1000.0,158380.0,Karachi,Mpv,Automatic,Hybrid,1854243,Blue,t,1
4064,Hyundai,Sportage,2022,1000.0,102035.0,Karachi,Mpv,Manual,Diesel,1212350,Black,t,1
4067,Suzuki,Corolla,2010,2400.0,100992.0,Lahore,Pickup,Automatic,Petrol,3123657,Green,t,3
4068,Honda,Civic,2016,1500.0,118164.0,Quetta,Suv,Automatic,Cng,2570277,Blue,t,3
4069,Suzuki,Mira,2013,1000.0,123569.0,Karachi,Pickup,Automatic,Petrol,1035615,Red,t,2
4070,Daihatsu,Alto,2021,800.0,8239.0,Faisalabad,Sedan,Manual,Hybrid,1025923,Green,t,1
4072,Hyundai,Lancer,2010,1500.0,54224.0,Islamabad,Hatchback,Manual,Hybrid,4330551,Black,t,2
4073,Honda,Sportage,2008,2400.0,62250.0,Karachi,Crossover,Manual,Cng,2360325,Grey,t,2
4074,Hyundai,City,2018,1300.0,72721.0,Multan,Sedan,Manual,Diesel,3103141,Green,t,2
4075,Toyota,Alto,2007,2400.0,175996.0,Karachi,Suv,Automatic,Petrol,2381840,Green,t,1
4076,Daihatsu,Corolla,2008,1300.0,150963.0,Quetta,Sedan,Automatic,Petrol,748958,Green,t,3
4077,Mitsubishi,Corolla,2009,2000.0,153710.0,Quetta,Pickup,Automatic,Diesel,2058043,Grey,t,2
4078,Suzuki,Mira,2010,1500.0,179854.0,Karachi,Sedan,Automatic,Petrol,2354412,Red,t,3
4079,Suzuki,Civic,2021,660.0,103684.0,Lahore,Suv,Automatic,Diesel,3446591,Silver,t,1
4080,Daihatsu,Mira,2015,1600.0,183106.0,Karachi,Sedan,Manual,Petrol,2202836,Blue,f,2
4081,Daihatsu,Tucson,2009,1500.0,20527.0,Islamabad,Sedan,Automatic,Hybrid,2330448,Red,t,1
4082,Honda,Tucson,2007,1800.0,131554.0,Peshawar,Sedan,Automatic,Diesel,4625292,Silver,t,3
4083,Mitsubishi,Sportage,2010,1300.0,175184.0,Islamabad,Crossover,Automatic,Cng,4622702,Silver,t,1
4084,Toyota,Civic,2006,1800.0,164560.0,Faisalabad,Crossover,Automatic,Hybrid,929806,Black,t,3
4085,Honda,City,2019,1600.0,158423.0,Faisalabad,Sedan,Automatic,Diesel,1999133,White,t,2
4087,Mitsubishi,Civic,2008,1300.0,18225.0,Lahore,Hatchback,Automatic,Diesel,4252665,Red,t,2
4088,Hyundai,Alto,2016,2000.0,171727.0,Multan,Pickup,Automatic,Cng,1442852,White,t,4
4093,Suzuki,Cultus,2012,2000.0,100608.0,Karachi,Mpv,Automatic,Hybrid,4423203,White,t,4
4094,Daihatsu,Sportage,2011,1300.0,119752.0,Karachi,Suv,Manual,Cng,4045808,White,t,3
4095,Toyota,City,2010,800.0,113578.0,Faisalabad,Hatchback,Automatic,Petrol,687515,Silver,f,3
4096,Toyota,Civic,2011,1300.0,14012.0,Karachi,Pickup,Manual,Cng,2173070,Red,f,3
4097,Hyundai,Cultus,2014,800.0,127552.0,Islamabad,Mpv,Automatic,Cng,3373006,Blue,t,1
4098,Toyota,Alto,2021,1600.0,138656.0,Multan,Hatchback,Manual,Diesel,4994348,Silver,t,4
4031,Daihatsu,Cultus,2020,2000.0,39115.0,Quetta,Suv,Manual,Hybrid,1916100,Grey,t,2
4042,Toyota,Cultus,2008,800.0,134604.0,Nan,Mpv,Manual,Diesel,4947289,Grey,t,1
4091,Suzuki,Mira,2014,1600.0,42796.0,Nan,Sedan,Manual,Hybrid,3838098,Brown,t,2
4052,Mitsubishi,Tucson,2017,1500.0,166527.0,Multan,Mpv,Manual,Cng,1877007,White,t,1
4039,Toyota,Lancer,2018,1800.0,10669.0,Lahore,Suv,Manual,Cng,1672520,Red,t,1
4047,Suzuki,Lancer,2021,1000.0,132975.0,Peshawar,Pickup,Manual,Petrol,529476,White,t,1
4065,Suzuki,Civic,2011,800.0,76153.0,Multan,Crossover,Manual,Cng,3119677,Blue,t,2
4086,Hyundai,Lancer,2017,1300.0,74589.0,Faisalabad,Sedan,Manual,Cng,1344006,Green,t,4
4101,Kia,Tucson,2015,1000.0,94364.0,Lahore,Hatchback,Automatic,Diesel,679844,Silver,t,1
4102,Hyundai,City,2023,660.0,137653.0,Karachi,Pickup,Automatic,Cng,903692,Silver,t,3
4103,Hyundai,City,2019,1500.0,47995.0,Peshawar,Crossover,Manual,Petrol,2249949,White,t,1
4104,Toyota,Lancer,2012,800.0,140309.0,Karachi,Hatchback,Automatic,Petrol,4058559,Red,f,2
4105,Toyota,Corolla,2013,660.0,51150.0,Faisalabad,Mpv,Manual,Hybrid,3275010,Silver,t,1
4107,Kia,Corolla,2022,800.0,68711.0,Islamabad,Sedan,Manual,Diesel,1698912,Green,t,2
4108,Honda,Sportage,2023,1000.0,107846.0,Islamabad,Suv,Manual,Cng,626588,Silver,t,3
4112,Hyundai,Civic,2012,660.0,12966.0,Multan,Mpv,Manual,Petrol,1096298,Black,t,2
4113,Suzuki,Tucson,2019,660.0,146762.0,Quetta,Hatchback,Automatic,Cng,2211562,Red,t,4
4115,Honda,Cultus,2022,1000.0,20782.0,Multan,Hatchback,Manual,Cng,4117453,Red,t,4
4117,Mitsubishi,Mira,2017,1800.0,32355.0,Faisalabad,Sedan,Manual,Diesel,1262120,Red,t,4
4118,Hyundai,Tucson,2010,1600.0,22997.0,Lahore,Mpv,Manual,Diesel,2881684,Silver,t,2
4120,Toyota,City,2022,1500.0,123668.0,Multan,Suv,Automatic,Hybrid,1406599,Grey,t,4
4121,Daihatsu,Corolla,2008,800.0,20454.0,Lahore,Sedan,Automatic,Hybrid,631546,Red,t,3
4122,Hyundai,Mira,2022,1600.0,79971.0,Karachi,Hatchback,Automatic,Petrol,2907422,Silver,t,2
4123,Mitsubishi,Mira,2013,1000.0,91999.0,Multan,Hatchback,Automatic,Diesel,4331483,Red,t,3
4124,Kia,Lancer,2009,660.0,159104.0,Islamabad,Suv,Automatic,Petrol,4558069,Black,t,1
4125,Toyota,Alto,2013,1500.0,151875.0,Islamabad,Sedan,Manual,Petrol,3984188,Red,t,2
4127,Toyota,Civic,2020,660.0,90195.0,Quetta,Suv,Automatic,Diesel,2111021,Blue,t,1
4129,Toyota,Civic,2021,1300.0,167811.0,Peshawar,Mpv,Manual,Petrol,1636533,White,t,1
4130,Suzuki,Civic,2008,1300.0,157888.0,Lahore,Mpv,Manual,Diesel,4253325,Brown,t,4
4131,Kia,Alto,2019,1300.0,198085.0,Islamabad,Mpv,Manual,Petrol,2889624,Grey,t,3
4132,Mitsubishi,Lancer,2015,1300.0,27755.0,Lahore,Crossover,Manual,Hybrid,991037,Grey,t,1
4133,Daihatsu,Cultus,2008,660.0,80254.0,Multan,Suv,Manual,Petrol,1296559,Silver,t,4
4134,Mitsubishi,Mira,2014,1500.0,58386.0,Islamabad,Crossover,Automatic,Diesel,4163051,White,t,2
4135,Hyundai,Tucson,2012,800.0,123671.0,Karachi,Suv,Manual,Petrol,501437,Brown,t,1
4141,Daihatsu,Lancer,2009,660.0,122404.0,Lahore,Pickup,Automatic,Diesel,4812854,Red,t,4
4143,Daihatsu,Lancer,2011,1000.0,200390.0,Quetta,Sedan,Manual,Cng,2449849,Red,f,4
4144,Honda,Lancer,2011,1600.0,72076.0,Karachi,Mpv,Automatic,Hybrid,1508067,Silver,f,1
4145,Suzuki,Lancer,2016,2000.0,189004.0,Faisalabad,Hatchback,Manual,Hybrid,4485225,Black,t,1
4146,Honda,Lancer,2015,800.0,87206.0,Faisalabad,Mpv,Manual,Hybrid,4746173,Blue,t,4
4147,Daihatsu,Tucson,2012,2000.0,155871.0,Lahore,Sedan,Manual,Cng,806108,Green,t,4
4148,Honda,Civic,2007,660.0,91913.0,Peshawar,Sedan,Automatic,Hybrid,3947334,Green,t,3
4149,Mitsubishi,Cultus,2016,1000.0,48827.0,Islamabad,Pickup,Manual,Petrol,2926707,White,t,4
4150,Honda,Tucson,2013,1600.0,195108.0,Lahore,Crossover,Automatic,Diesel,4601515,White,t,3
4151,Hyundai,Sportage,2014,1300.0,142022.0,Quetta,Sedan,Manual,Hybrid,2180339,Silver,f,3
4152,Honda,Lancer,2015,2400.0,195233.0,Peshawar,Hatchback,Automatic,Cng,2547810,Red,t,3
4153,Hyundai,City,2010,1300.0,179315.0,Peshawar,Suv,Automatic,Diesel,2752671,Silver,t,2
4154,Honda,Civic,2021,1000.0,60330.0,Multan,Pickup,Automatic,Cng,730450,Green,t,3
4158,Honda,Cultus,2020,2400.0,82643.0,Faisalabad,Pickup,Automatic,Hybrid,2833077,Red,f,1
4160,Hyundai,Civic,2023,660.0,157507.0,Islamabad,Suv,Manual,Petrol,4596260,Grey,t,3
4161,Honda,Corolla,2014,1300.0,134520.0,Lahore,Suv,Automatic,Cng,4192135,Blue,t,2
4163,Mitsubishi,Cultus,2008,1300.0,110966.0,Faisalabad,Mpv,Automatic,Petrol,4481038,Blue,t,1
4164,Honda,Tucson,2015,1500.0,91387.0,Multan,Hatchback,Automatic,Cng,1428198,Black,f,2
4165,Kia,Corolla,2022,1300.0,118166.0,Multan,Mpv,Manual,Diesel,3277342,Brown,t,4
4166,Mitsubishi,Cultus,2019,2400.0,68686.0,Karachi,Mpv,Automatic,Petrol,3630592,Green,t,1
4167,Toyota,Tucson,2020,1800.0,139698.0,Quetta,Mpv,Automatic,Cng,3639102,Black,t,3
4168,Kia,Sportage,2018,1000.0,51983.0,Quetta,Crossover,Manual,Hybrid,4888718,Green,t,1
4119,Suzuki,Tucson,2014,800.0,28064.0,Nan,Mpv,Automatic,Petrol,3300089,Green,t,1
4126,Daihatsu,Sportage,2019,2000.0,113395.0,Nan,Mpv,Manual,Petrol,4693283,Silver,t,3
4110,Daihatsu,Tucson,2018,660.0,39073.0,Lahore,Crossover,Auto,Petrol,523747,Green,t,2
4116,Daihatsu,Tucson,2022,1300.0,34929.0,Peshawar,Crossover,Auto,Petrol,3826829,Red,t,1
4136,Daihatsu,Alto,2009,1000.0,175017.0,Karachi,Hatchback,Auto,Diesel,1331725,White,t,2
4137,Daihatsu,Lancer,2005,1500.0,175004.0,Faisalabad,Crossover,Manual,Hybrid,2908448,Blue,t,2
4157,Daihatsu,Civic,2021,800.0,63789.0,Quetta,Pickup,Automatic,Cng,1184952,Grey,t,4
4169,Mitsubishi,Civic,2022,1600.0,197727.0,Peshawar,Suv,Automatic,Cng,3639600,Silver,t,1
4174,Hyundai,Tucson,2017,2400.0,29930.0,Lahore,Sedan,Manual,Diesel,819836,Brown,t,4
4178,Hyundai,Corolla,2014,1000.0,36812.0,Islamabad,Hatchback,Manual,Hybrid,3819250,Green,t,1
4180,Kia,Mira,2021,2000.0,66115.0,Faisalabad,Mpv,Automatic,Cng,4986456,Silver,t,3
4181,Daihatsu,City,2005,1800.0,153653.0,Karachi,Suv,Manual,Diesel,3746394,White,t,4
4182,Mitsubishi,Sportage,2010,1800.0,21690.0,Multan,Hatchback,Automatic,Petrol,1842624,Grey,t,1
4183,Daihatsu,Mira,2018,1000.0,108179.0,Lahore,Mpv,Automatic,Cng,4391316,Blue,t,1
4184,Toyota,Corolla,2020,800.0,153964.0,Islamabad,Sedan,Automatic,Cng,4590566,Silver,t,4
4189,Daihatsu,Civic,2009,2400.0,159933.0,Peshawar,Crossover,Manual,Hybrid,1906976,Black,t,1
4192,Suzuki,Tucson,2014,1000.0,201195.0,Multan,Hatchback,Automatic,Petrol,583479,Brown,t,1
4195,Suzuki,Alto,2023,2000.0,31630.0,Islamabad,Pickup,Automatic,Hybrid,2132728,Brown,t,3
4196,Mitsubishi,Tucson,2016,1000.0,200618.0,Multan,Pickup,Manual,Diesel,2752076,Blue,t,1
4197,Suzuki,Sportage,2007,1600.0,15542.0,Peshawar,Mpv,Manual,Cng,1188056,Blue,t,3
4200,Suzuki,Lancer,2011,2400.0,105711.0,Multan,Crossover,Manual,Diesel,4465210,Blue,t,3
4201,Toyota,Mira,2019,1800.0,164727.0,Islamabad,Sedan,Automatic,Petrol,4788258,White,t,1
4202,Honda,Cultus,2018,2400.0,8439.0,Karachi,Suv,Automatic,Cng,4375107,Black,t,4
4203,Daihatsu,Cultus,2011,1600.0,113977.0,Quetta,Hatchback,Automatic,Cng,2226878,Grey,t,2
4204,Kia,Mira,2016,1300.0,196103.0,Karachi,Sedan,Automatic,Cng,757950,Grey,t,1
4206,Kia,Lancer,2022,1300.0,139170.0,Islamabad,Suv,Manual,Cng,1080280,Silver,t,1
4208,Hyundai,Tucson,2023,1000.0,177396.0,Lahore,Mpv,Automatic,Cng,2607388,Green,t,4
4209,Mitsubishi,Alto,2005,1500.0,66522.0,Lahore,Mpv,Manual,Hybrid,2598261,Black,t,3
4210,Daihatsu,Civic,2018,1600.0,97264.0,Peshawar,Crossover,Automatic,Petrol,4282812,Silver,t,1
4211,Kia,Cultus,2018,2400.0,8670.0,Peshawar,Hatchback,Automatic,Hybrid,1096825,Brown,t,3
4212,Honda,Lancer,2005,1600.0,139606.0,Karachi,Sedan,Manual,Cng,1435940,Red,t,4
4213,Hyundai,Corolla,2017,2400.0,99791.0,Faisalabad,Hatchback,Automatic,Petrol,4225097,Silver,t,4
4214,Hyundai,Mira,2010,1800.0,194193.0,Multan,Mpv,Manual,Petrol,1395093,Blue,t,2
4216,Suzuki,City,2021,800.0,92431.0,Islamabad,Pickup,Manual,Diesel,4092934,Brown,t,2
4217,Daihatsu,Alto,2005,660.0,189015.0,Karachi,Mpv,Automatic,Petrol,4410054,Grey,t,2
4221,Kia,Mira,2016,1500.0,129183.0,Lahore,Hatchback,Automatic,Diesel,3490642,Silver,f,1
4222,Honda,Tucson,2014,1000.0,162784.0,Peshawar,Hatchback,Automatic,Cng,2922327,Brown,t,1
4223,Toyota,Mira,2005,2400.0,176274.0,Peshawar,Pickup,Manual,Cng,1373036,Brown,t,3
4224,Daihatsu,Tucson,2016,2400.0,67443.0,Multan,Mpv,Automatic,Cng,3634664,Brown,t,3
4225,Daihatsu,Civic,2023,1500.0,88000.0,Karachi,Mpv,Automatic,Hybrid,1432116,Black,t,3
4226,Toyota,Mira,2020,1000.0,5994.0,Multan,Mpv,Manual,Cng,4574155,Silver,t,1
4227,Mitsubishi,Tucson,2019,1000.0,25430.0,Faisalabad,Crossover,Automatic,Cng,3522295,Black,t,4
4228,Honda,Mira,2020,2000.0,108006.0,Peshawar,Hatchback,Manual,Diesel,4530565,Black,t,3
4229,Toyota,Cultus,2022,660.0,166785.0,Lahore,Crossover,Automatic,Petrol,575502,Brown,f,2
4231,Kia,Sportage,2013,1600.0,51395.0,Quetta,Pickup,Automatic,Diesel,2925839,Grey,t,3
4233,Suzuki,Tucson,2018,660.0,110679.0,Faisalabad,Hatchback,Manual,Diesel,2739142,Blue,t,4
4234,Kia,Mira,2006,1800.0,102403.0,Multan,Mpv,Manual,Hybrid,3880383,Green,t,1
4235,Mitsubishi,Civic,2005,2000.0,146845.0,Faisalabad,Pickup,Manual,Petrol,2233136,White,t,1
4236,Daihatsu,Mira,2012,800.0,11228.0,Faisalabad,Crossover,Manual,Diesel,2044553,White,t,3
4172,Honda,Civic,2013,1000.0,89268.0,Nan,Suv,Manual,Cng,3612711,White,t,2
4176,Mitsubishi,Tucson,2012,1500.0,155532.0,Nan,Crossover,Manual,Cng,2820552,Silver,t,2
4185,Hyundai,Civic,2023,1300.0,177869.0,Nan,Mpv,Manual,Petrol,3926125,Blue,t,1
4190,Toyota,Alto,2008,800.0,89998.0,Nan,Mpv,Manual,Petrol,1126539,Green,t,4
4193,Suzuki,Civic,2017,1500.0,157307.0,Nan,Hatchback,Automatic,Petrol,4857254,Blue,t,2
4199,Toyota,Cultus,2008,800.0,179769.0,Multan,Suv,Autmatic,Petrol,2267597,Grey,t,1
4219,Kia,Lancer,2006,800.0,62121.0,Karachi,Hatchback,Autmatic,Petrol,2661976,Green,t,1
4173,Honda,City,2022,1600.0,142532.0,Peshawar,Crossover,Automatic,Diesel,4343617,Brown,t,4
4186,Mitsubishi,Sportage,2011,1300.0,145240.0,Multan,Hatchback,Automatic,Cng,3842973,Grey,f,4
4188,Toyota,Alto,2011,1600.0,5043.0,Lahore,Crossover,Manual,Diesel,934262,Silver,t,1
4238,Mitsubishi,Cultus,2014,1300.0,169668.0,Islamabad,Crossover,Automatic,Diesel,1192197,Blue,t,4
4239,Daihatsu,Cultus,2006,2000.0,112530.0,Multan,Crossover,Automatic,Cng,2480387,Black,t,2
4240,Toyota,Lancer,2023,1800.0,87064.0,Islamabad,Hatchback,Automatic,Hybrid,871670,Silver,t,2
4241,Hyundai,Corolla,2019,2000.0,137463.0,Peshawar,Hatchback,Automatic,Cng,1050411,Grey,t,4
4245,Kia,Lancer,2015,1800.0,149140.0,Peshawar,Mpv,Automatic,Cng,2172444,Black,t,1
4246,Toyota,City,2018,1600.0,179267.0,Quetta,Pickup,Manual,Diesel,557200,Blue,t,4
4247,Mitsubishi,Cultus,2016,1300.0,195248.0,Islamabad,Pickup,Manual,Cng,2169781,Blue,t,1
4248,Toyota,Cultus,2005,2400.0,28551.0,Quetta,Mpv,Manual,Hybrid,2825771,Blue,t,2
4252,Suzuki,City,2009,800.0,13474.0,Faisalabad,Sedan,Manual,Diesel,2486415,White,t,2
4254,Kia,Civic,2011,800.0,127925.0,Multan,Suv,Automatic,Petrol,1436392,Grey,t,4
4255,Honda,Civic,2018,660.0,180270.0,Faisalabad,Pickup,Automatic,Petrol,4644493,Brown,t,3
4257,Kia,Corolla,2012,1800.0,181175.0,Peshawar,Crossover,Manual,Diesel,4031970,Silver,t,4
4258,Honda,City,2012,1600.0,149872.0,Faisalabad,Crossover,Automatic,Diesel,3308450,Blue,t,2
4259,Daihatsu,Lancer,2022,1800.0,203303.0,Lahore,Sedan,Automatic,Petrol,4858468,Grey,t,3
4260,Daihatsu,Civic,2012,1600.0,88537.0,Peshawar,Suv,Manual,Hybrid,1943377,Silver,f,1
4261,Suzuki,Civic,2019,2000.0,5706.0,Multan,Mpv,Automatic,Petrol,2911478,Silver,t,3
4262,Suzuki,Alto,2015,1000.0,171915.0,Multan,Mpv,Automatic,Hybrid,2278561,Brown,t,2
4263,Suzuki,Alto,2023,2400.0,72452.0,Multan,Suv,Automatic,Diesel,1338695,Blue,t,3
4266,Hyundai,Mira,2012,2400.0,165890.0,Islamabad,Mpv,Manual,Petrol,2885590,Silver,t,4
4267,Honda,City,2016,800.0,99457.0,Islamabad,Crossover,Automatic,Hybrid,2276655,Grey,t,4
4268,Toyota,Sportage,2017,1300.0,201848.0,Karachi,Hatchback,Manual,Diesel,1093158,White,t,3
4272,Mitsubishi,Mira,2005,1500.0,91501.0,Quetta,Mpv,Automatic,Cng,1959017,Grey,t,4
4273,Daihatsu,Cultus,2010,2400.0,52937.0,Lahore,Suv,Manual,Petrol,4780356,Grey,t,2
4274,Honda,Sportage,2012,800.0,188859.0,Quetta,Crossover,Automatic,Diesel,3448049,Brown,t,3
4275,Toyota,Lancer,2016,1000.0,179755.0,Lahore,Hatchback,Automatic,Cng,2093701,White,t,4
4277,Mitsubishi,Corolla,2017,1600.0,102783.0,Islamabad,Sedan,Automatic,Diesel,1532097,Grey,t,3
4279,Suzuki,City,2019,1600.0,76859.0,Multan,Pickup,Manual,Petrol,3845818,Black,t,2
4280,Toyota,Mira,2014,1300.0,149129.0,Islamabad,Crossover,Automatic,Hybrid,2485478,Grey,t,1
4282,Honda,City,2014,1500.0,77340.0,Quetta,Sedan,Manual,Diesel,631293,Blue,t,4
4283,Toyota,Alto,2017,1000.0,100849.0,Lahore,Pickup,Automatic,Hybrid,2719516,Blue,t,3
4284,Honda,Cultus,2015,2000.0,143996.0,Karachi,Hatchback,Manual,Diesel,1753538,Red,t,3
4285,Suzuki,Mira,2006,2000.0,116142.0,Quetta,Suv,Automatic,Cng,3262835,Silver,t,4
4286,Honda,Mira,2006,1600.0,194906.0,Multan,Suv,Automatic,Diesel,1852413,Silver,t,4
4287,Toyota,City,2023,1600.0,171750.0,Islamabad,Pickup,Manual,Hybrid,4265270,Grey,t,2
4288,Daihatsu,Corolla,2006,660.0,70701.0,Faisalabad,Suv,Automatic,Hybrid,3669600,Silver,f,4
4289,Hyundai,Sportage,2015,800.0,86467.0,Peshawar,Crossover,Manual,Diesel,4777323,Grey,t,3
4290,Toyota,Tucson,2011,660.0,99749.0,Karachi,Suv,Automatic,Petrol,4390429,Brown,t,3
4291,Kia,Mira,2010,660.0,44757.0,Lahore,Pickup,Manual,Cng,4470089,Grey,t,2
4292,Hyundai,Tucson,2016,660.0,148958.0,Quetta,Crossover,Manual,Diesel,1303200,Grey,t,2
4294,Toyota,Civic,2020,1500.0,161207.0,Karachi,Pickup,Automatic,Diesel,806051,Green,f,2
4296,Daihatsu,Tucson,2009,1800.0,149875.0,Multan,Pickup,Manual,Cng,4801183,White,f,1
4297,Kia,Sportage,2006,1800.0,89340.0,Karachi,Mpv,Automatic,Petrol,3263565,Red,t,4
4298,Mitsubishi,Alto,2011,1000.0,165495.0,Quetta,Crossover,Automatic,Cng,972544,Grey,t,2
4300,Suzuki,Lancer,2013,660.0,124351.0,Peshawar,Sedan,Manual,Cng,1412882,Red,t,3
4301,Kia,Cultus,2020,1800.0,138380.0,Peshawar,Crossover,Automatic,Diesel,2968843,Red,t,4
4302,Mitsubishi,Cultus,2019,800.0,149888.0,Quetta,Mpv,Manual,Hybrid,1027993,Red,t,4
4304,Hyundai,Tucson,2012,1500.0,192871.0,Multan,Hatchback,Manual,Hybrid,4195854,White,t,3
4305,Kia,Civic,2019,1600.0,29343.0,Faisalabad,Hatchback,Automatic,Petrol,2244817,Blue,f,3
4307,Suzuki,Civic,2018,1000.0,32537.0,Lahore,Mpv,Automatic,Petrol,3289900,Green,t,4
4242,Mitsubishi,Corolla,2019,1800.0,120091.0,Nan,Suv,Manual,Petrol,2725694,Green,t,3
4251,Honda,Alto,2010,1300.0,153103.0,Nan,Hatchback,Automatic,Petrol,4614370,Silver,t,1
4293,Kia,Lancer,2009,1000.0,70069.0,Nan,Crossover,Manual,Petrol,4455870,Grey,t,1
4244,Hyundai,Civic,2021,1300.0,43122.0,Multan,Pickup,Manual,Petrol,1532034,Brown,t,2
4256,Hyundai,City,2020,1800.0,141012.0,Peshawar,Pickup,Auto,Diesel,2981086,Brown,t,4
4253,Mitsubishi,Tucson,2007,1600.0,192956.0,Islamabad,Pickup,Manual,Petrol,3845460,Grey,t,4
4271,Hyundai,Corolla,2016,800.0,96951.0,Lahore,Suv,Manual,Petrol,1316927,Black,t,4
4299,Suzuki,Corolla,2009,1000.0,174391.0,Karachi,Sedan,Manual,Petrol,3041284,Green,t,3
4309,Hyundai,Cultus,2013,660.0,195414.0,Islamabad,Hatchback,Manual,Petrol,2235678,White,t,1
4310,Mitsubishi,Alto,2006,1500.0,175103.0,Peshawar,Hatchback,Automatic,Petrol,3222040,Red,t,1
4313,Kia,Civic,2013,1800.0,159499.0,Islamabad,Pickup,Automatic,Petrol,3200527,White,t,4
4314,Toyota,Alto,2005,800.0,142451.0,Quetta,Hatchback,Manual,Cng,2739787,Grey,t,3
4315,Honda,Sportage,2007,1600.0,80479.0,Karachi,Crossover,Automatic,Hybrid,2950128,Silver,t,3
4316,Suzuki,Lancer,2010,2000.0,114025.0,Peshawar,Mpv,Automatic,Diesel,1196862,Green,f,3
4317,Toyota,City,2007,1800.0,124332.0,Islamabad,Mpv,Automatic,Cng,2253015,White,t,1
4318,Suzuki,Sportage,2021,1000.0,182644.0,Faisalabad,Sedan,Manual,Diesel,4178198,White,t,1
4319,Kia,Lancer,2009,2400.0,46580.0,Quetta,Hatchback,Automatic,Cng,4147951,Brown,t,1
4320,Kia,Tucson,2016,800.0,46325.0,Islamabad,Pickup,Automatic,Hybrid,2776511,Green,t,3
4321,Hyundai,Civic,2006,1600.0,130030.0,Islamabad,Crossover,Manual,Cng,887486,Blue,t,4
4324,Mitsubishi,Civic,2005,1300.0,142574.0,Islamabad,Pickup,Manual,Hybrid,3615713,White,t,4
4326,Hyundai,Lancer,2009,1300.0,38766.0,Lahore,Hatchback,Manual,Cng,1038131,Grey,t,1
4327,Toyota,Corolla,2006,2400.0,5071.0,Quetta,Sedan,Manual,Petrol,1984498,Red,t,3
